country,protocol,port,packet_size,duration_sec,vpn_connection,firewall_action,cloudflare_flag,endpoint_detected,user_id,service_target,year,month,day,hour,threat_type
4,4,53,-1.0895054096753458,0.28,0,allow,0,0,640,Portal de constancias,2019,4,6,0,7
4,0,3306,-0.07948369467808253,0.71,0,alert,0,0,686,Web institucional,2022,2,1,0,0
3,4,8080,-1.1874034955261443,1.79,0,allow,0,1,499,Sistema de óptica,2024,10,30,0,4
0,2,110,-0.28005538276264547,0.23,0,allow,0,1,68,Web institucional,2023,8,18,0,4
6,3,53,-0.28244314095412837,0.57,0,deny,1,1,611,Portal de constancias,2019,5,16,0,3
6,3,3306,0.37419036170366693,1.43,1,allow,0,1,182,Formulario de denuncias,2024,8,5,0,5
2,2,443,0.350312779788838,3.87,0,allow,0,1,488,Web institucional,2022,12,26,0,3
6,1,3306,1.3937631094668619,1.64,0,deny,0,1,164,Sistema de óptica,2021,9,17,0,4
4,4,110,0.6344560045753022,2.02,0,alert,0,0,104,Portal de constancias,2023,1,25,0,5
2,2,22,1.6158246212747707,1.3,0,allow,0,0,336,Portal de constancias,2020,7,25,0,7
2,4,53,-0.4328719070175505,3.52,0,allow,0,0,35,Formulario de denuncias,2021,2,10,0,3
6,1,25,-1.063240069569034,0.03,0,allow,0,0,283,Web institucional,2021,9,21,0,5
0,4,3306,1.233783310637508,2.82,0,allow,0,0,49,Sistema de óptica,2021,11,14,0,5
1,3,110,-1.6649551338227229,0.39,0,deny,0,0,479,Formulario de denuncias,2024,6,4,0,7
3,4,3389,1.1334974665952267,5.45,0,allow,0,1,549,Sistema de óptica,2020,9,25,0,7
2,2,443,-0.10574903478439435,1.41,0,deny,0,0,176,Web institucional,2023,8,31,0,2
2,4,110,-0.06993266191215096,1.1,0,alert,0,1,229,Sistema de óptica,2021,11,8,0,3
0,1,25,-1.4739344785040915,3.79,0,allow,0,0,50,Formulario de denuncias,2023,3,14,0,3
4,1,3389,0.35986381255476957,0.33,0,allow,0,1,533,Sistema de óptica,2021,2,3,0,7
2,3,443,-1.5025875768018861,7.15,0,deny,0,1,158,Formulario de denuncias,2021,6,4,0,3
2,4,22,0.593864115320093,3.66,0,allow,0,0,644,Sistema de óptica,2021,8,4,0,3
1,0,443,-0.40421880871975585,0.2,0,alert,0,1,350,Formulario de denuncias,2020,7,21,0,0
2,2,21,-0.2370757353159534,2.78,0,deny,0,0,634,Portal de constancias,2020,3,11,0,0
2,4,110,0.7729459796813098,2.05,0,allow,1,1,339,Sistema de óptica,2019,9,3,0,0
6,4,21,0.6058029062775074,3.16,0,allow,0,0,205,Portal de constancias,2022,2,26,0,3
6,3,25,1.4152529331902077,1.48,0,deny,0,0,552,Web institucional,2022,6,5,0,5
2,3,8080,-1.636302035524928,1.28,0,allow,0,0,430,Web institucional,2023,1,20,0,6
2,3,8080,-1.37364863446181,0.01,0,alert,0,1,407,Web institucional,2022,4,23,0,5
3,1,3389,-0.07470817829511675,1.82,0,allow,0,0,515,Web institucional,2021,12,15,0,3
6,1,3389,1.479722404360246,1.44,0,allow,1,0,303,Web institucional,2020,4,10,0,0
2,1,53,1.348395703828687,2.46,0,deny,1,0,535,Web institucional,2023,5,20,0,0
2,4,3389,0.8183133853194848,5.65,0,allow,0,0,189,Sistema de óptica,2024,7,26,0,2
2,3,80,1.06186472085074,2.38,0,allow,0,0,593,Web institucional,2021,5,26,0,6
2,0,53,-0.46152500531534524,4.12,1,deny,0,0,616,Sistema de óptica,2020,4,11,0,3
2,0,25,0.6559458282986482,0.75,0,deny,0,1,126,Sistema de óptica,2022,2,5,0,7
4,1,53,0.5461089514904351,0.33,0,allow,0,1,405,Portal de constancias,2019,3,6,0,3
2,3,25,0.07094507138533966,0.44,0,deny,0,1,191,Portal de constancias,2020,2,17,0,7
1,0,25,0.1187002352149975,0.43,1,allow,0,0,216,Sistema de óptica,2020,5,8,0,2
2,3,25,-1.419016040099985,0.54,1,allow,0,0,152,Portal de constancias,2021,2,6,0,1
2,2,3306,-0.07948369467808253,7.95,0,allow,0,0,240,Sistema de óptica,2021,12,5,0,1
4,3,80,-0.9605664673352696,1.63,0,alert,0,0,113,Portal de constancias,2019,12,17,0,0
5,3,53,0.059006280427925197,4.39,0,deny,0,0,679,Web institucional,2020,9,3,0,0
4,2,3306,0.5962518735115759,4.2,0,allow,0,0,289,Formulario de denuncias,2023,7,3,0,3
4,3,3389,-0.5164434437194517,3.54,0,deny,0,0,40,Formulario de denuncias,2021,8,14,0,3
2,4,80,-1.0942809260583115,0.97,0,allow,0,0,227,Sistema de óptica,2024,11,9,0,0
4,4,22,-1.0704033441434826,4.52,0,allow,0,1,619,Sistema de óptica,2024,6,16,0,6
4,0,3389,1.0976810937229833,1.52,0,deny,0,0,163,Portal de constancias,2024,9,7,0,4
3,0,22,-0.48779034542165706,2.06,1,allow,0,1,252,Formulario de denuncias,2021,5,27,0,3
6,2,53,0.48641499670336286,2.12,1,allow,0,0,486,Formulario de denuncias,2019,1,21,0,3
1,1,21,-0.33497382116675195,0.5,0,allow,1,0,14,Web institucional,2024,10,14,0,3
2,3,8080,-1.2375464175472852,1.12,1,deny,1,0,662,Portal de constancias,2024,8,15,0,5
1,0,21,-0.2609533172307823,11.22,0,deny,0,0,38,Sistema de óptica,2019,12,11,0,1
2,4,3389,0.37657811989514983,2.33,0,allow,0,0,686,Formulario de denuncias,2021,2,16,0,0
6,0,80,0.7132520248942376,1.4,0,deny,0,0,278,Formulario de denuncias,2019,7,24,0,6
2,3,3306,-0.7122396154210489,5.45,0,allow,0,0,235,Formulario de denuncias,2022,12,15,0,4
6,0,8080,-0.6453823860595279,2.28,0,allow,0,0,572,Sistema de óptica,2021,9,9,0,2
2,3,22,-0.7337294391443949,1.91,0,deny,0,0,30,Formulario de denuncias,2023,9,11,0,3
5,0,22,1.431967240530588,1.05,0,allow,0,0,112,Portal de constancias,2021,5,10,0,0
3,0,3306,-0.15589195680553508,0.26,0,deny,0,0,177,Web institucional,2022,4,29,0,7
1,1,3389,0.6678846192560627,1.23,0,deny,0,1,454,Web institucional,2020,12,22,0,3
6,4,80,1.67313081787036,0.07,0,allow,1,0,238,Web institucional,2019,8,22,0,3
4,3,53,1.0857423027655688,0.11,0,allow,0,0,62,Portal de constancias,2019,3,31,0,5
6,0,53,0.27151675946990256,0.15,0,alert,0,1,536,Web institucional,2020,3,3,0,0
0,4,21,-0.8578928651015053,5.83,1,allow,0,0,301,Sistema de óptica,2022,2,9,0,3
2,2,80,-0.8555051069100225,2.86,0,allow,0,0,179,Sistema de óptica,2022,7,27,0,3
2,1,53,0.11392471883203172,2.06,0,allow,0,0,471,Web institucional,2022,11,26,0,1
1,0,80,0.21898607925727895,1.42,0,deny,0,0,525,Web institucional,2020,5,22,0,6
3,1,53,-0.12723885850774036,0.11,1,deny,0,0,537,Sistema de óptica,2024,10,28,0,4
4,0,8080,0.06378179681089098,3.36,0,allow,0,0,296,Sistema de óptica,2023,9,2,0,7
2,4,8080,-0.09619800201846278,2.97,0,deny,0,0,137,Formulario de denuncias,2023,9,26,0,1
1,1,443,-1.4572201711637112,0.9,0,deny,0,0,100,Sistema de óptica,2023,1,27,0,0
4,1,25,-0.10813679297587724,6.33,1,deny,0,0,234,Formulario de denuncias,2020,10,8,0,2
2,3,3389,-0.9796685328671328,4.49,0,allow,0,0,32,Portal de constancias,2019,7,9,0,7
6,0,22,-1.419016040099985,3.66,0,deny,0,1,487,Portal de constancias,2022,5,25,0,0
0,2,25,-0.5904639476554214,1.97,0,allow,1,1,129,Web institucional,2020,2,24,0,0
5,4,53,0.31210864872511174,0.11,0,deny,0,0,215,Formulario de denuncias,2024,1,15,0,6
1,1,443,-0.8817704470163342,0.71,0,allow,0,0,697,Portal de constancias,2022,5,21,0,3
2,1,80,1.0069462824466333,3.45,1,deny,0,0,593,Formulario de denuncias,2023,11,25,0,2
2,2,22,1.1454362575526411,1.34,1,deny,0,0,245,Sistema de óptica,2023,3,20,0,4
2,2,21,0.9639666349999413,8.63,0,allow,0,0,573,Web institucional,2023,6,12,0,1
0,4,443,0.6440070373412338,1.93,0,deny,0,1,630,Web institucional,2023,11,28,0,7
2,2,53,-1.127709540739072,4.46,0,allow,1,0,85,Portal de constancias,2020,1,30,0,4
6,1,110,0.1449655753213093,0.24,0,allow,0,1,575,Formulario de denuncias,2023,1,18,0,6
2,1,110,0.8756195819150743,5.57,0,allow,0,0,186,Sistema de óptica,2019,11,18,0,3
2,4,8080,-0.45913724712386234,5.37,0,allow,0,0,653,Web institucional,2024,8,16,0,0
0,1,53,-1.5169141259507835,3.07,0,alert,0,0,189,Portal de constancias,2022,8,12,0,7
6,3,443,-0.6071782549958017,0.41,1,allow,0,1,407,Web institucional,2019,11,18,0,5
3,4,80,1.080966786382603,0.36,0,allow,0,1,247,Sistema de óptica,2019,10,9,0,6
5,3,3389,-0.7217906481869805,3.11,0,deny,0,0,157,Web institucional,2021,1,15,0,3
5,3,53,1.632538928615151,0.17,1,allow,0,0,33,Formulario de denuncias,2021,6,4,0,1
3,4,443,-0.13678989127367194,0.45,0,allow,0,0,522,Web institucional,2021,7,2,0,5
5,1,22,0.2643534848954539,1.58,0,deny,0,1,673,Sistema de óptica,2021,10,4,0,3
2,0,21,-0.8316275249951935,0.61,1,alert,0,1,405,Sistema de óptica,2021,5,11,0,7
3,0,3389,1.1120076428718806,1.65,0,allow,0,0,216,Portal de constancias,2019,7,4,0,7
2,2,25,0.2882310668102828,0.28,0,deny,0,0,675,Portal de constancias,2022,11,21,0,6
6,2,53,-0.2943819319115428,0.85,0,allow,1,0,209,Portal de constancias,2020,9,13,0,3
4,4,8080,-0.9653419837182354,0.29,0,alert,0,0,661,Portal de constancias,2020,9,26,0,4
2,2,3306,1.5919470393599418,3.03,0,allow,0,0,560,Portal de constancias,2024,2,14,0,1
2,2,22,-0.12246334212477458,6.75,0,alert,0,0,233,Formulario de denuncias,2021,5,3,0,7
2,1,53,-1.5479549824400611,1.55,1,allow,0,0,640,Web institucional,2020,6,5,0,4
2,3,8080,-1.0895054096753458,5.95,1,deny,1,0,454,Sistema de óptica,2019,7,25,0,5
2,0,443,-1.2208321102069049,0.21,1,allow,0,1,8,Sistema de óptica,2024,10,22,0,7
2,4,21,-1.4428936220148139,0.19,0,deny,0,1,667,Formulario de denuncias,2023,3,15,0,2
0,3,80,-0.3827289849964098,1.8,0,deny,0,0,626,Portal de constancias,2019,6,2,0,1
3,3,80,1.0738035118081544,1.37,0,alert,0,1,78,Formulario de denuncias,2022,6,28,0,5
4,3,25,-1.0226481803138248,2.67,0,allow,0,0,685,Portal de constancias,2023,11,26,0,7
3,4,443,1.5298653263813866,2.19,0,allow,0,1,420,Sistema de óptica,2022,4,21,0,3
4,1,8080,-1.438118105631848,0.1,0,allow,0,0,504,Portal de constancias,2022,4,7,0,0
4,0,3306,-1.063240069569034,0.64,0,allow,0,0,622,Sistema de óptica,2024,7,29,0,3
2,4,3389,1.5847837647854932,0.44,0,allow,0,1,515,Portal de constancias,2022,10,16,0,0
2,2,3389,-1.4572201711637112,0.2,0,deny,0,1,35,Sistema de óptica,2021,4,30,0,3
6,1,25,0.3455372634058722,2.34,0,allow,1,0,392,Web institucional,2024,10,24,0,6
0,4,3306,0.5747620497882299,0.17,0,alert,0,0,193,Portal de constancias,2021,12,7,0,1
0,1,21,0.7992113197876217,1.8,1,allow,0,1,687,Web institucional,2021,11,9,0,5
5,0,8080,1.6993961579766719,8.63,0,deny,0,1,341,Portal de constancias,2020,7,21,0,6
4,0,443,0.5413334351074693,0.26,0,allow,0,1,404,Sistema de óptica,2021,4,23,0,0
4,2,80,-0.8793826888248514,7.95,1,allow,0,0,474,Formulario de denuncias,2024,12,28,0,2
4,3,8080,0.5604355006393326,0.42,0,alert,0,0,103,Formulario de denuncias,2019,5,19,0,6
4,2,80,-0.8674438978674369,0.13,0,alert,1,0,281,Sistema de óptica,2020,7,10,0,1
2,0,3306,-0.5594230911661439,5.5,0,alert,0,0,280,Sistema de óptica,2021,5,23,0,1
1,4,8080,-0.8387907995696422,0.09,0,deny,0,1,568,Formulario de denuncias,2022,4,7,0,0
6,2,3306,0.07094507138533966,6.97,0,allow,0,0,418,Formulario de denuncias,2019,12,13,0,1
4,1,25,-0.7361171973358778,2.47,0,deny,0,0,342,Web institucional,2019,11,24,0,1
4,1,21,0.7132520248942376,0.66,0,allow,0,1,151,Sistema de óptica,2024,5,4,0,5
1,2,110,1.5919470393599418,3.82,1,deny,1,1,280,Web institucional,2023,11,5,0,6
2,1,8080,1.0881300609570517,1.8,0,allow,0,0,498,Sistema de óptica,2020,2,25,0,6
4,0,21,0.6535580701071653,0.6,1,allow,0,0,235,Sistema de óptica,2020,8,13,0,0
2,1,22,-0.22274918616705605,0.48,1,deny,0,0,120,Sistema de óptica,2021,12,25,0,1
5,4,53,-0.005463190742112883,1.31,0,allow,0,1,126,Formulario de denuncias,2021,9,5,0,1
4,4,22,0.9997830078721847,5.57,0,deny,0,1,77,Sistema de óptica,2022,3,7,0,6
1,3,25,-0.8268520086122277,4.19,0,allow,1,0,439,Portal de constancias,2020,11,28,0,6
4,3,22,-1.4954243022274374,0.11,0,deny,0,0,241,Portal de constancias,2021,4,7,0,2
2,0,22,-1.7318123631842437,1.53,0,allow,0,1,478,Web institucional,2020,12,19,0,7
4,4,80,0.40045570180997875,0.09,1,allow,0,0,246,Formulario de denuncias,2021,4,13,0,5
3,3,22,-1.173076946377247,4.51,0,allow,0,0,24,Sistema de óptica,2022,2,1,0,6
0,4,25,-0.1773817805288811,0.84,0,allow,1,0,659,Web institucional,2024,9,2,0,1
0,3,443,0.5890885989371272,0.09,1,allow,1,0,598,Web institucional,2019,6,8,0,3
1,0,25,-0.6835865171232542,0.4,0,deny,0,0,49,Portal de constancias,2022,1,24,0,6
6,3,110,-0.10813679297587724,1.56,0,deny,1,1,403,Sistema de óptica,2023,7,21,0,1
4,4,110,0.21898607925727895,0.28,0,allow,0,0,23,Formulario de denuncias,2019,2,8,0,1
3,4,3306,-1.722261330418312,0.21,0,alert,1,0,517,Formulario de denuncias,2020,6,12,0,0
3,3,443,-0.0890347274440141,2.0,0,allow,0,0,359,Portal de constancias,2024,10,26,0,2
2,1,3389,0.9997830078721847,0.55,0,deny,0,0,441,Web institucional,2021,9,25,0,7
2,2,21,0.9806809423403214,1.72,0,allow,0,1,542,Portal de constancias,2024,11,15,0,4
4,4,21,0.37657811989514983,6.05,0,allow,0,0,681,Sistema de óptica,2024,9,19,0,2
2,2,22,-1.306791405100289,1.92,0,allow,0,0,255,Formulario de denuncias,2019,10,7,0,1
5,1,3306,0.4100067345759103,1.09,0,deny,0,0,481,Web institucional,2024,5,2,0,4
2,4,8080,0.7323540904261008,1.9,0,allow,0,0,619,Sistema de óptica,2022,6,13,0,0
2,4,53,-0.8841582052078171,1.38,1,allow,0,0,445,Portal de constancias,2019,7,3,0,1
2,0,8080,-1.2542607248876654,1.05,1,allow,0,0,589,Web institucional,2019,12,26,0,0
4,2,3389,0.4410475910651879,3.29,0,allow,0,0,410,Portal de constancias,2020,5,17,0,2
0,3,443,0.34314950521438936,2.01,0,deny,0,0,10,Formulario de denuncias,2023,8,30,0,3
4,3,3389,1.5919470393599418,1.84,1,deny,0,0,537,Web institucional,2023,5,21,0,0
2,3,21,1.033211622552945,1.48,0,deny,0,0,234,Sistema de óptica,2023,9,12,0,3
5,1,22,0.9448645694680781,2.27,0,allow,1,0,387,Sistema de óptica,2020,3,13,0,1
6,4,53,1.5728449738280788,3.9,0,deny,0,0,158,Web institucional,2020,3,8,0,0
2,0,80,0.2858433086187999,0.78,0,allow,1,0,27,Web institucional,2021,7,6,0,6
5,4,110,-0.9725052582926841,0.22,1,deny,0,0,605,Portal de constancias,2022,8,10,0,2
1,4,21,-0.3230350302093375,5.16,0,allow,0,1,79,Sistema de óptica,2020,12,13,0,4
0,0,3389,-1.0608523113775512,4.6,0,allow,0,0,309,Portal de constancias,2020,12,10,0,6
0,3,110,1.6086613467003221,3.28,0,allow,0,0,424,Sistema de óptica,2023,6,27,0,7
3,4,8080,0.3909046690440472,0.14,0,deny,0,1,336,Sistema de óptica,2019,8,7,0,0
2,0,25,-0.9701175001012012,0.14,0,deny,0,1,663,Web institucional,2024,11,30,0,3
4,3,8080,-0.27289210818819676,4.02,0,allow,1,1,536,Web institucional,2022,4,5,0,6
6,3,110,1.2313955524460252,1.95,0,allow,0,0,333,Web institucional,2024,7,1,0,5
6,3,22,0.7132520248942376,4.24,0,deny,0,0,47,Web institucional,2022,9,14,0,2
2,2,80,0.4100067345759103,0.83,0,deny,0,0,505,Sistema de óptica,2021,1,19,0,1
1,3,80,-0.6286680787191476,1.36,0,allow,0,0,513,Formulario de denuncias,2019,9,3,0,0
0,0,21,-1.3760363926532928,1.61,0,allow,0,1,628,Portal de constancias,2022,8,11,0,4
2,2,80,1.5059877444665577,2.18,0,allow,0,0,680,Portal de constancias,2023,8,1,0,1
6,4,53,1.1454362575526411,3.5,0,allow,0,1,271,Web institucional,2021,11,13,0,7
1,0,53,0.21898607925727895,0.32,0,deny,0,1,21,Portal de constancias,2024,2,26,0,2
2,3,80,1.477334646168763,2.38,0,allow,0,0,110,Web institucional,2024,11,8,0,4
6,2,443,0.8445787254257966,4.78,0,alert,0,1,306,Sistema de óptica,2022,11,25,0,5
1,3,80,0.3049453741506631,0.14,0,deny,0,0,344,Portal de constancias,2021,1,18,0,2
3,3,21,-0.37795346861344403,3.19,1,allow,0,0,455,Formulario de denuncias,2022,2,12,0,4
3,4,110,-0.19409608786926136,0.57,0,deny,0,0,456,Web institucional,2019,11,21,0,5
2,2,443,0.027965423938647604,0.12,0,alert,0,0,49,Portal de constancias,2021,12,12,0,5
3,0,25,-0.5713618821235583,3.54,1,allow,0,0,61,Sistema de óptica,2019,9,26,0,4
5,4,53,-1.2948526141428744,0.81,1,deny,0,0,1,Portal de constancias,2021,5,7,0,4
6,4,25,-0.7480559882932922,0.89,0,allow,0,1,97,Sistema de óptica,2021,6,19,0,6
5,0,3306,-0.09381024382697989,0.96,0,deny,0,1,500,Sistema de óptica,2021,12,12,0,4
6,0,443,0.3312107142569749,0.51,0,allow,0,1,127,Portal de constancias,2023,12,6,0,6
4,2,53,0.4553741402140853,0.24,0,allow,0,0,65,Portal de constancias,2023,11,6,0,5
5,3,22,0.240475902980625,0.19,0,allow,0,0,176,Sistema de óptica,2022,5,13,0,5
3,4,80,1.5298653263813866,0.21,1,allow,0,0,405,Formulario de denuncias,2024,8,12,0,7
0,2,3306,-0.12246334212477458,1.63,0,allow,0,1,588,Formulario de denuncias,2020,10,1,0,6
2,3,110,0.925762503936215,1.22,0,deny,1,1,149,Sistema de óptica,2024,7,1,0,6
2,1,3306,-1.0465257622286537,0.63,0,allow,0,0,121,Web institucional,2023,3,11,0,3
4,2,22,0.2882310668102828,1.67,1,deny,0,0,625,Web institucional,2021,12,16,0,1
6,0,3389,-1.28291382318546,4.5,1,alert,0,0,179,Web institucional,2019,9,21,0,1
6,4,443,1.6468654777640483,1.75,0,deny,0,1,247,Web institucional,2019,5,16,0,3
2,3,110,0.001700083832335793,0.51,0,allow,0,0,576,Portal de constancias,2021,3,14,0,4
5,2,3389,0.7132520248942376,0.21,0,allow,0,0,334,Sistema de óptica,2019,6,10,0,2
4,1,8080,-1.2447096921217338,1.12,0,allow,0,1,3,Web institucional,2021,6,30,0,3
2,0,80,0.5628232588308154,0.2,0,allow,0,1,305,Web institucional,2021,11,24,0,1
2,4,443,-1.1539748808453838,9.61,1,allow,0,1,338,Portal de constancias,2020,4,15,0,3
5,3,80,-1.57183256435489,2.36,1,allow,0,1,210,Portal de constancias,2019,11,8,0,4
2,0,21,1.1311097084037436,1.53,0,deny,0,0,320,Web institucional,2024,4,20,0,7
4,3,53,1.587171522976976,2.19,1,allow,0,0,344,Web institucional,2022,3,1,0,7
6,4,80,1.5155387772324893,8.8,0,allow,0,0,82,Portal de constancias,2022,4,17,0,4
2,0,80,-0.04844283818880494,1.36,0,allow,0,0,672,Sistema de óptica,2021,12,5,0,6
0,3,21,0.2930065831932486,0.52,0,allow,0,0,482,Formulario de denuncias,2020,7,3,0,2
2,3,110,-0.2346879771244705,2.21,0,allow,1,0,211,Formulario de denuncias,2024,3,27,0,0
5,3,8080,-0.4806270708472084,1.17,0,allow,0,0,444,Web institucional,2021,9,16,0,0
3,0,22,1.6277634122321851,1.44,1,deny,0,1,417,Portal de constancias,2024,10,26,0,0
6,3,110,1.5800082484025273,1.89,1,allow,0,0,179,Web institucional,2022,11,10,0,5
1,3,3389,0.4123944927673932,0.33,0,allow,0,0,142,Formulario de denuncias,2021,8,5,0,7
2,0,21,0.7753337378727928,0.94,1,deny,0,0,375,Portal de constancias,2021,4,28,0,6
1,4,3306,0.9759054259573557,3.69,0,allow,0,1,93,Web institucional,2020,12,10,0,7
6,3,21,0.5628232588308154,2.32,1,allow,0,0,562,Web institucional,2024,5,18,0,3
5,3,80,0.572374291596747,0.25,0,allow,0,1,657,Sistema de óptica,2022,4,1,0,2
2,0,3389,1.3221303637223751,0.3,1,deny,0,0,384,Portal de constancias,2021,1,17,0,4
6,3,3306,-0.06276938733770229,2.24,0,allow,0,0,541,Portal de constancias,2020,6,22,0,0
5,2,21,-0.13201437489070617,2.38,0,alert,0,0,50,Portal de constancias,2023,1,23,0,3
4,1,3389,-0.9056480289311631,1.52,0,allow,0,0,408,Sistema de óptica,2022,12,26,0,1
6,0,8080,-0.9605664673352696,0.05,0,allow,0,0,483,Portal de constancias,2020,1,4,0,1
0,3,80,1.67313081787036,9.87,0,allow,0,1,552,Sistema de óptica,2021,11,23,0,0
1,1,3389,-0.3301983047837862,3.98,1,allow,0,0,544,Portal de constancias,2020,7,18,0,1
2,1,110,1.3722732857435158,0.46,1,allow,0,1,413,Web institucional,2019,10,26,0,2
4,0,110,-0.026953014465458912,2.62,0,deny,0,0,146,Portal de constancias,2019,4,29,0,5
2,1,53,-1.5360161914826467,2.67,0,allow,0,1,412,Sistema de óptica,2020,4,24,0,1
5,3,3389,0.03751645670457917,3.29,0,deny,0,0,623,Formulario de denuncias,2022,9,13,0,2
3,3,8080,-1.7127102976523807,0.26,0,allow,0,1,149,Formulario de denuncias,2020,3,30,0,1
0,1,8080,-0.578525156698007,2.56,0,allow,0,1,88,Web institucional,2023,10,3,0,4
6,3,53,-1.0727911023349657,5.11,0,deny,0,0,482,Sistema de óptica,2021,2,18,0,4
2,2,3306,1.431967240530588,0.47,0,allow,0,1,70,Portal de constancias,2020,6,11,0,7
6,0,3306,0.8971094056384202,1.82,0,allow,0,0,331,Web institucional,2022,5,30,0,5
5,1,3306,0.438659832873705,0.7,0,alert,0,1,502,Portal de constancias,2021,4,28,0,0
4,0,3389,0.3550882961718038,0.86,0,allow,0,0,387,Formulario de denuncias,2019,10,25,0,1
6,0,443,-0.24662676808188497,5.34,0,alert,0,1,278,Portal de constancias,2021,3,29,0,7
4,0,110,1.0905178191485345,0.15,0,deny,0,0,189,Sistema de óptica,2022,12,29,0,0
2,3,8080,0.6941499593623744,0.21,0,allow,0,0,222,Formulario de denuncias,2021,5,19,0,3
2,0,80,0.8851706146810058,1.13,0,allow,0,1,213,Web institucional,2023,3,8,0,7
6,2,3306,-0.6453823860595279,1.97,0,allow,0,1,595,Sistema de óptica,2020,12,26,0,1
2,1,443,-0.08425921106104832,3.3,1,allow,0,1,532,Portal de constancias,2023,11,25,0,5
6,0,110,0.7753337378727928,2.83,0,alert,0,0,496,Web institucional,2024,9,25,0,2
2,4,110,1.6229878958492194,1.14,0,deny,0,1,488,Web institucional,2023,2,24,0,4
2,1,443,1.1788648722334014,1.54,0,allow,0,0,241,Web institucional,2023,6,17,0,6
2,0,110,1.193191421382299,2.37,0,allow,0,1,588,Web institucional,2024,9,3,0,2
1,0,21,1.5394163591473182,1.34,0,deny,0,0,2,Portal de constancias,2022,2,27,0,4
1,2,3306,1.2743751998927173,2.77,0,allow,1,0,512,Formulario de denuncias,2022,5,27,0,1
6,4,8080,-0.5236067182939005,0.82,0,allow,0,0,191,Formulario de denuncias,2021,11,9,0,1
5,1,25,-0.5068924109535202,0.33,0,allow,0,0,692,Sistema de óptica,2020,3,6,0,6
4,1,443,1.6588042687214628,0.84,0,deny,0,0,121,Web institucional,2019,3,16,0,4
2,4,21,1.0905178191485345,1.49,0,allow,0,0,489,Formulario de denuncias,2020,9,26,0,5
2,4,22,1.0499259298933254,0.77,0,alert,0,0,98,Sistema de óptica,2021,4,12,0,4
4,4,443,-1.0751788605264485,3.64,0,allow,0,0,441,Web institucional,2019,9,25,0,1
4,2,110,1.677906334253326,1.69,0,allow,0,0,524,Formulario de denuncias,2023,11,15,0,0
6,3,443,-0.48779034542165706,0.07,0,allow,1,1,384,Sistema de óptica,2019,6,13,0,5
4,3,25,0.8517420000002454,6.02,0,allow,0,0,393,Portal de constancias,2022,10,28,0,2
3,3,3389,0.925762503936215,0.86,0,deny,0,1,608,Web institucional,2022,10,13,0,6
0,4,21,-1.1038319588242431,2.15,0,allow,0,0,406,Portal de constancias,2020,2,27,0,1
2,3,21,-1.6888327157375518,0.8,0,allow,0,0,649,Sistema de óptica,2022,1,14,0,3
4,4,443,1.6182123794662537,0.67,0,allow,0,0,661,Sistema de óptica,2022,6,24,0,6
4,2,110,-1.285301581376943,0.37,1,deny,0,0,204,Portal de constancias,2019,12,14,0,5
0,0,25,-1.3569343271214298,1.24,0,allow,0,0,9,Web institucional,2019,9,18,0,1
4,2,21,0.5150680950011576,0.14,0,deny,0,1,541,Web institucional,2019,3,29,0,6
2,1,25,1.498824469892109,2.19,0,allow,0,0,501,Formulario de denuncias,2023,6,8,0,4
4,0,80,-1.5193018841422663,1.19,0,deny,1,1,575,Portal de constancias,2023,8,1,0,3
2,0,110,-1.151587122653901,1.45,0,deny,0,0,591,Sistema de óptica,2023,3,11,0,0
6,4,80,1.7041716743596378,2.49,0,allow,0,0,94,Formulario de denuncias,2021,12,21,0,5
2,0,22,0.8445787254257966,3.42,0,deny,0,1,273,Sistema de óptica,2023,4,23,0,4
0,4,110,-1.6482408264823425,0.35,0,allow,0,1,486,Sistema de óptica,2023,8,14,0,1
6,0,53,1.2958650236160631,1.69,0,deny,0,0,127,Sistema de óptica,2021,5,24,0,2
0,4,110,-0.9032602707396803,2.85,0,allow,0,0,26,Sistema de óptica,2021,10,16,0,3
3,3,25,-1.4500568965892624,1.62,0,allow,0,0,343,Web institucional,2021,10,24,0,5
3,0,21,-0.11052455116736012,2.44,0,allow,0,0,450,Portal de constancias,2020,3,17,0,6
2,0,25,-0.4471984561664479,0.6,0,deny,0,0,462,Sistema de óptica,2021,3,9,0,1
